its, t_max, delta_t, its_eq
20000, 20, 0.001000, 10000
x_1, y_1, z_1, x_2, y_2, z_2, x_3, y_3, z_3, x_4, y_4, z_4
0.200466, 0.022781, -0.850416, 1.659692, 0.439254, 13.835881, 1.885752, 4.201677, 9.948335, 1.391317, 7.799005, 1.770660
0.210543, 0.028834, -0.850279, 1.660129, 0.436384, 13.838186, 1.890793, 4.199688, 9.950179, 1.394572, 7.794805, 1.769516
0.220609, 0.034864, -0.850110, 1.660561, 0.433546, 13.840499, 1.895711, 4.197677, 9.952264, 1.398071, 7.790598, 1.768624
0.230653, 0.040869, -0.849910, 1.660987, 0.430741, 13.842812, 1.900493, 4.195650, 9.954579, 1.401812, 7.786395, 1.767989
0.240662, 0.046844, -0.849680, 1.661405, 0.427973, 13.845117, 1.905125, 4.193615, 9.957113, 1.405796, 7.782207, 1.767615
0.250622, 0.052784, -0.849419, 1.661813, 0.425244, 13.847407, 1.909597, 4.191579, 9.959854, 1.410020, 7.778045, 1.767506
0.260522, 0.058685, -0.849128, 1.662211, 0.422557, 13.849676, 1.913893, 4.189548, 9.962788, 1.414484, 7.773919, 1.767664
0.270346, 0.064544, -0.848809, 1.662598, 0.419914, 13.851917, 1.918004, 4.187530, 9.965903, 1.419186, 7.769841, 1.768093
0.280082, 0.070355, -0.848460, 1.662974, 0.417318, 13.854123, 1.921916, 4.185531, 9.969184, 1.424126, 7.765819, 1.768793
0.289715, 0.076115, -0.848082, 1.663339, 0.414771, 13.856288, 1.925619, 4.183561, 9.972616, 1.429302, 7.761864, 1.769765
0.299230, 0.081818, -0.847676, 1.663694, 0.412277, 13.858405, 1.929103, 4.181625, 9.976184, 1.434714, 7.757985, 1.771010
0.308615, 0.087461, -0.847241, 1.664038, 0.409837, 13.860469, 1.932356, 4.179731, 9.979873, 1.440359, 7.754191, 1.772527
0.317853, 0.093039, -0.846777, 1.664373, 0.407455, 13.862475, 1.935369, 4.177886, 9.983665, 1.446237, 7.750491, 1.774315
0.326932, 0.098548, -0.846285, 1.664701, 0.405133, 13.864417, 1.938133, 4.176097, 9.987545, 1.452345, 7.746893, 1.776372
0.335837, 0.103983, -0.845764, 1.665022, 0.402874, 13.866290, 1.940640, 4.174371, 9.991495, 1.458682, 7.743404, 1.778695
0.344554, 0.109341, -0.845215, 1.665338, 0.400681, 13.868089, 1.942882, 4.172714, 9.995497, 1.465244, 7.740031, 1.781281
0.353070, 0.114618, -0.844636, 1.665652, 0.398556, 13.869810, 1.944852, 4.171132, 9.999536, 1.472031, 7.736782, 1.784127
0.361371, 0.119810, -0.844028, 1.665964, 0.396501, 13.871448, 1.946544, 4.169632, 10.003594, 1.479038, 7.733663, 1.787226
0.369447, 0.124913, -0.843390, 1.666278, 0.394521, 13.872999, 1.947951, 4.168219, 10.007652, 1.486262, 7.730680, 1.790576
0.377283, 0.129924, -0.842722, 1.666596, 0.392616, 13.874460, 1.949070, 4.166897, 10.011695, 1.493700, 7.727837, 1.794168
0.384871, 0.134840, -0.842023, 1.666919, 0.390791, 13.875827, 1.949896, 4.165672, 10.015706, 1.501348, 7.725140, 1.797998
0.392199, 0.139658, -0.841292, 1.667251, 0.389047, 13.877097, 1.950427, 4.164547, 10.019668, 1.509202, 7.722592, 1.802059
0.399258, 0.144377, -0.840528, 1.667595, 0.387387, 13.878266, 1.950658, 4.163527, 10.023565, 1.517256, 7.720198, 1.806342
0.406041, 0.148993, -0.839731, 1.667952, 0.385813, 13.879332, 1.950591, 4.162613, 10.027383, 1.525506, 7.717961, 1.810840
0.412540, 0.153505, -0.838899, 1.668327, 0.384329, 13.880292, 1.950222, 4.161810, 10.031107, 1.533946, 7.715884, 1.815545
0.418749, 0.157913, -0.838031, 1.668721, 0.382936, 13.881143, 1.949554, 4.161117, 10.034722, 1.542569, 7.713967, 1.820447
0.424662, 0.162214, -0.837126, 1.669137, 0.381637, 13.881885, 1.948587, 4.160538, 10.038217, 1.551369, 7.712215, 1.825537
0.430277, 0.166410, -0.836183, 1.669579, 0.380433, 13.882513, 1.947323, 4.160073, 10.041579, 1.560339, 7.710626, 1.830806
0.435589, 0.170499, -0.835199, 1.670048, 0.379329, 13.883028, 1.945765, 4.159721, 10.044798, 1.569471, 7.709203, 1.836244
0.440597, 0.174483, -0.834175, 1.670549, 0.378324, 13.883426, 1.943918, 4.159482, 10.047864, 1.578759, 7.707944, 1.841839
0.445301, 0.178363, -0.833108, 1.671084, 0.377422, 13.883708, 1.941785, 4.159355, 10.050768, 1.588192, 7.706850, 1.847582
0.449701, 0.182140, -0.831997, 1.671656, 0.376624, 13.883870, 1.939374, 4.159338, 10.053502, 1.597762, 7.705920, 1.853461
0.453799, 0.185816, -0.830840, 1.672267, 0.375931, 13.883913, 1.936689, 4.159429, 10.056061, 1.607460, 7.705152, 1.859465
0.457597, 0.189393, -0.829636, 1.672921, 0.375347, 13.883836, 1.933740, 4.159624, 10.058438, 1.617276, 7.704545, 1.865584
0.461100, 0.192876, -0.828383, 1.673620, 0.374870, 13.883638, 1.930534, 4.159919, 10.060631, 1.627199, 7.704096, 1.871804
0.464312, 0.196266, -0.827079, 1.674367, 0.374505, 13.883319, 1.927080, 4.160311, 10.062635, 1.637218, 7.703803, 1.878115
0.467239, 0.199568, -0.825724, 1.675164, 0.374250, 13.882877, 1.923389, 4.160794, 10.064450, 1.647323, 7.703662, 1.884504
0.469887, 0.202786, -0.824314, 1.676015, 0.374107, 13.882314, 1.919472, 4.161362, 10.066075, 1.657501, 7.703670, 1.890960
0.472265, 0.205924, -0.822850, 1.676922, 0.374078, 13.881629, 1.915339, 4.162011, 10.067509, 1.667740, 7.703824, 1.897470
0.474381, 0.208987, -0.821328, 1.677886, 0.374163, 13.880823, 1.911003, 4.162732, 10.068754, 1.678027, 7.704118, 1.904023
0.476243, 0.211979, -0.819748, 1.678912, 0.374362, 13.879895, 1.906477, 4.163519, 10.069812, 1.688350, 7.704550, 1.910607
0.477861, 0.214907, -0.818108, 1.680001, 0.374676, 13.878846, 1.901775, 4.164364, 10.070686, 1.698695, 7.705113, 1.917209
0.479246, 0.217776, -0.816406, 1.681156, 0.375105, 13.877678, 1.896910, 4.165260, 10.071379, 1.709048, 7.705803, 1.923819
0.480407, 0.220590, -0.814641, 1.682378, 0.375649, 13.876390, 1.891898, 4.166198, 10.071896, 1.719395, 7.706614, 1.930425
0.481357, 0.223357, -0.812812, 1.683671, 0.376309, 13.874985, 1.886754, 4.167169, 10.072242, 1.729721, 7.707542, 1.937014
0.482107, 0.226081, -0.810916, 1.685037, 0.377083, 13.873462, 1.881494, 4.168165, 10.072422, 1.740012, 7.708578, 1.943576
0.482668, 0.228770, -0.808953, 1.686477, 0.377972, 13.871824, 1.876133, 4.169176, 10.072442, 1.750253, 7.709719, 1.950099
0.483052, 0.231428, -0.806921, 1.687993, 0.378976, 13.870072, 1.870689, 4.170192, 10.072308, 1.760429, 7.710957, 1.956572
0.483272, 0.234061, -0.804819, 1.689588, 0.380092, 13.868207, 1.865178, 4.171205, 10.072027, 1.770524, 7.712287, 1.962983
0.483340, 0.236677, -0.802645, 1.691264, 0.381322, 13.866232, 1.859617, 4.172204, 10.071604, 1.780523, 7.713701, 1.969322
0.483267, 0.239280, -0.800399, 1.693022, 0.382662, 13.864148, 1.854024, 4.173179, 10.071048, 1.790411, 7.715195, 1.975578
0.483066, 0.241876, -0.798080, 1.694863, 0.384114, 13.861957, 1.848417, 4.174120, 10.070365, 1.800173, 7.716761, 1.981740
0.482749, 0.244472, -0.795685, 1.696791, 0.385674, 13.859661, 1.842812, 4.175018, 10.069562, 1.809794, 7.718395, 1.987798
0.482328, 0.247072, -0.793215, 1.698806, 0.387343, 13.857263, 1.837227, 4.175862, 10.068646, 1.819258, 7.720090, 1.993741
0.481815, 0.249683, -0.790667, 1.700909, 0.389118, 13.854764, 1.831681, 4.176643, 10.067624, 1.828552, 7.721843, 1.999561
0.481221, 0.252310, -0.788043, 1.703102, 0.390997, 13.852168, 1.826190, 4.177351, 10.066502, 1.837662, 7.723647, 2.005247
0.480558, 0.254958, -0.785339, 1.705386, 0.392978, 13.849477, 1.820772, 4.177976, 10.065289, 1.846573, 7.725498, 2.010791
0.479837, 0.257632, -0.782557, 1.707763, 0.395061, 13.846694, 1.815444, 4.178510, 10.063990, 1.855274, 7.727393, 2.016183
0.479069, 0.260337, -0.779694, 1.710233, 0.397241, 13.843821, 1.810223, 4.178943, 10.062611, 1.863752, 7.729328, 2.021415
0.478263, 0.263077, -0.776751, 1.712798, 0.399518, 13.840861, 1.805125, 4.179268, 10.061160, 1.871996, 7.731300, 2.026479
0.477431, 0.265858, -0.773727, 1.715457, 0.401888, 13.837817, 1.800166, 4.179475, 10.059642, 1.879995, 7.733307, 2.031369
0.476582, 0.268684, -0.770622, 1.718212, 0.404350, 13.834692, 1.795361, 4.179558, 10.058064, 1.887741, 7.735348, 2.036075
0.475726, 0.271558, -0.767435, 1.721063, 0.406900, 13.831489, 1.790725, 4.179509, 10.056431, 1.895225, 7.737422, 2.040592
0.474871, 0.274485, -0.764166, 1.724010, 0.409535, 13.828211, 1.786273, 4.179323, 10.054749, 1.902441, 7.739528, 2.044914
0.474027, 0.277467, -0.760814, 1.727055, 0.412253, 13.824860, 1.782018, 4.178993, 10.053023, 1.909382, 7.741667, 2.049035
0.473201, 0.280510, -0.757381, 1.730196, 0.415051, 13.821441, 1.777972, 4.178515, 10.051260, 1.916045, 7.743841, 2.052949
0.472401, 0.283616, -0.753865, 1.733433, 0.417925, 13.817956, 1.774148, 4.177885, 10.049463, 1.922427, 7.746050, 2.056651
0.471635, 0.286789, -0.750266, 1.736767, 0.420872, 13.814408, 1.770555, 4.177100, 10.047640, 1.928526, 7.748299, 2.060138
0.470911, 0.290032, -0.746584, 1.740198, 0.423889, 13.810801, 1.767205, 4.176157, 10.045794, 1.934343, 7.750589, 2.063405
0.470233, 0.293347, -0.742820, 1.743723, 0.426972, 13.807137, 1.764105, 4.175055, 10.043931, 1.939879, 7.752924, 2.066449
0.469610, 0.296738, -0.738974, 1.747343, 0.430118, 13.803420, 1.761264, 4.173794, 10.042056, 1.945138, 7.755309, 2.069266
0.469047, 0.300207, -0.735046, 1.751057, 0.433322, 13.799653, 1.758688, 4.172376, 10.040174, 1.950124, 7.757749, 2.071855
0.468548, 0.303757, -0.731036, 1.754863, 0.436582, 13.795839, 1.756383, 4.170803, 10.038291, 1.954844, 7.760248, 2.074212
0.468121, 0.307389, -0.726946, 1.758761, 0.439893, 13.791981, 1.754354, 4.169078, 10.036412, 1.959305, 7.762813, 2.076337
0.467769, 0.311106, -0.722775, 1.762748, 0.443251, 13.788083, 1.752603, 4.167205, 10.034542, 1.963516, 7.765448, 2.078227
0.467496, 0.314910, -0.718526, 1.766823, 0.446652, 13.784146, 1.751133, 4.165192, 10.032686, 1.967487, 7.768159, 2.079883
0.467308, 0.318802, -0.714199, 1.770983, 0.450093, 13.780176, 1.749945, 4.163044, 10.030850, 1.971231, 7.770953, 2.081302
0.467207, 0.322785, -0.709795, 1.775227, 0.453567, 13.776173, 1.749039, 4.160771, 10.029039, 1.974760, 7.773834, 2.082484
0.467198, 0.326859, -0.705316, 1.779552, 0.457072, 13.772143, 1.748414, 4.158383, 10.027259, 1.978087, 7.776810, 2.083431
0.467283, 0.331027, -0.700763, 1.783956, 0.460603, 13.768087, 1.748067, 4.155890, 10.025516, 1.981229, 7.779885, 2.084141
0.467465, 0.335290, -0.696138, 1.788434, 0.464155, 13.764009, 1.747996, 4.153304, 10.023816, 1.984199, 7.783065, 2.084617
0.467747, 0.339649, -0.691442, 1.792985, 0.467724, 13.759911, 1.748197, 4.150638, 10.022164, 1.987016, 7.786354, 2.084857
0.468131, 0.344105, -0.686678, 1.797605, 0.471305, 13.755795, 1.748665, 4.147906, 10.020567, 1.989694, 7.789759, 2.084865
0.468618, 0.348660, -0.681848, 1.802290, 0.474894, 13.751665, 1.749394, 4.145123, 10.019030, 1.992254, 7.793281, 2.084640
0.469211, 0.353314, -0.676955, 1.807036, 0.478485, 13.747524, 1.750379, 4.142304, 10.017559, 1.994711, 7.796926, 2.084186
0.469911, 0.358069, -0.672000, 1.811838, 0.482073, 13.743373, 1.751612, 4.139466, 10.016162, 1.997084, 7.800697, 2.083504
0.470719, 0.362926, -0.666986, 1.816693, 0.485654, 13.739216, 1.753087, 4.136626, 10.014843, 1.999391, 7.804595, 2.082596
0.471636, 0.367885, -0.661917, 1.821596, 0.489222, 13.735055, 1.754795, 4.133801, 10.013609, 2.001650, 7.808622, 2.081466
0.472663, 0.372949, -0.656795, 1.826541, 0.492772, 13.730892, 1.756730, 4.131008, 10.012467, 2.003879, 7.812780, 2.080115
0.473799, 0.378117, -0.651623, 1.831523, 0.496299, 13.726730, 1.758882, 4.128265, 10.011421, 2.006096, 7.817069, 2.078547
0.475045, 0.383391, -0.646405, 1.836537, 0.499797, 13.722572, 1.761244, 4.125589, 10.010479, 2.008318, 7.821489, 2.076767
0.476400, 0.388771, -0.641145, 1.841577, 0.503260, 13.718420, 1.763807, 4.122998, 10.009645, 2.010562, 7.826038, 2.074777
0.477865, 0.394259, -0.635846, 1.846637, 0.506683, 13.714277, 1.766562, 4.120510, 10.008925, 2.012844, 7.830714, 2.072582
0.479439, 0.399856, -0.630511, 1.851710, 0.510059, 13.710143, 1.769502, 4.118140, 10.008324, 2.015180, 7.835515, 2.070187
0.481121, 0.405562, -0.625146, 1.856790, 0.513383, 13.706023, 1.772617, 4.115905, 10.007848, 2.017584, 7.840437, 2.067596
0.482909, 0.411378, -0.619753, 1.861870, 0.516649, 13.701918, 1.775901, 4.113820, 10.007500, 2.020072, 7.845475, 2.064816
0.484803, 0.417306, -0.614338, 1.866943, 0.519850, 13.697831, 1.779345, 4.111900, 10.007284, 2.022655, 7.850625, 2.061852
0.486801, 0.423346, -0.608905, 1.872001, 0.522979, 13.693762, 1.782941, 4.110158, 10.007205, 2.025346, 7.855880, 2.058711
0.488901, 0.429499, -0.603458, 1.877037, 0.526030, 13.689716, 1.786684, 4.108608, 10.007266, 2.028157, 7.861235, 2.055399
0.491101, 0.435766, -0.598002, 1.882043, 0.528996, 13.685693, 1.790565, 4.107260, 10.007468, 2.031098, 7.866681, 2.051925
0.493399, 0.442149, -0.592543, 1.887010, 0.531870, 13.681695, 1.794579, 4.106125, 10.007815, 2.034178, 7.872210, 2.048297
0.495793, 0.448646, -0.587085, 1.891930, 0.534645, 13.677725, 1.798720, 4.105211, 10.008307, 2.037406, 7.877814, 2.044523
0.498280, 0.455260, -0.581634, 1.896794, 0.537314, 13.673784, 1.802984, 4.104527, 10.008947, 2.040789, 7.883483, 2.040612
0.500857, 0.461992, -0.576194, 1.901594, 0.539869, 13.669874, 1.807364, 4.104080, 10.009733, 2.044335, 7.889207, 2.036575
0.503522, 0.468841, -0.570771, 1.906320, 0.542303, 13.665996, 1.811857, 4.103872, 10.010666, 2.048048, 7.894975, 2.032422
0.506270, 0.475809, -0.565370, 1.910964, 0.544609, 13.662153, 1.816459, 4.103910, 10.011745, 2.051933, 7.900776, 2.028165
0.509099, 0.482895, -0.559997, 1.915516, 0.546778, 13.658346, 1.821168, 4.104193, 10.012968, 2.055995, 7.906599, 2.023816
0.512005, 0.490101, -0.554657, 1.919967, 0.548804, 13.654575, 1.825980, 4.104723, 10.014333, 2.060235, 7.912429, 2.019387
0.514984, 0.497427, -0.549356, 1.924307, 0.550678, 13.650843, 1.830893, 4.105500, 10.015837, 2.064655, 7.918256, 2.014892
0.518032, 0.504873, -0.544099, 1.928527, 0.552393, 13.647151, 1.835905, 4.106521, 10.017476, 2.069256, 7.924065, 2.010344
0.521144, 0.512438, -0.538891, 1.932618, 0.553942, 13.643499, 1.841016, 4.107782, 10.019247, 2.074038, 7.929843, 2.005758
0.524317, 0.520124, -0.533737, 1.936570, 0.555316, 13.639889, 1.846224, 4.109279, 10.021146, 2.079001, 7.935577, 2.001148
0.527546, 0.527930, -0.528643, 1.940374, 0.556509, 13.636322, 1.851529, 4.111007, 10.023167, 2.084141, 7.941251, 1.996530
0.530827, 0.535855, -0.523614, 1.944021, 0.557513, 13.632797, 1.856930, 4.112957, 10.025304, 2.089458, 7.946851, 1.991918
0.534153, 0.543900, -0.518654, 1.947503, 0.558322, 13.629315, 1.862429, 4.115122, 10.027553, 2.094947, 7.952364, 1.987329
0.537522, 0.552063, -0.513767, 1.950812, 0.558929, 13.625877, 1.868026, 4.117493, 10.029908, 2.100605, 7.957773, 1.982779
0.540927, 0.560344, -0.508958, 1.953938, 0.559328, 13.622483, 1.873721, 4.120059, 10.032361, 2.106427, 7.963066, 1.978284
0.544363, 0.568742, -0.504230, 1.956876, 0.559512, 13.619133, 1.879515, 4.122811, 10.034907, 2.112407, 7.968227, 1.973859
0.547825, 0.577255, -0.499587, 1.959617, 0.559477, 13.615825, 1.885409, 4.125738, 10.037540, 2.118540, 7.973242, 1.969521
0.551308, 0.585884, -0.495032, 1.962155, 0.559218, 13.612560, 1.891405, 4.128826, 10.040252, 2.124820, 7.978096, 1.965285
0.554806, 0.594626, -0.490567, 1.964485, 0.558730, 13.609337, 1.897503, 4.132065, 10.043037, 2.131239, 7.982776, 1.961168
0.558314, 0.603480, -0.486195, 1.966600, 0.558009, 13.606154, 1.903706, 4.135441, 10.045889, 2.137790, 7.987269, 1.957183
0.561826, 0.612445, -0.481917, 1.968497, 0.557051, 13.603011, 1.910014, 4.138943, 10.048801, 2.144465, 7.991560, 1.953347
0.565336, 0.621518, -0.477734, 1.970171, 0.555855, 13.599906, 1.916428, 4.142557, 10.051768, 2.151256, 7.995638, 1.949674
0.568838, 0.630698, -0.473648, 1.971619, 0.554419, 13.596836, 1.922950, 4.146269, 10.054783, 2.158154, 7.999489, 1.946176
0.572327, 0.639981, -0.469658, 1.972839, 0.552740, 13.593801, 1.929579, 4.150069, 10.057840, 2.165150, 8.003103, 1.942867
0.575797, 0.649364, -0.465763, 1.973830, 0.550819, 13.590798, 1.936318, 4.153942, 10.060934, 2.172235, 8.006469, 1.939759
0.579242, 0.658845, -0.461964, 1.974591, 0.548656, 13.587825, 1.943166, 4.157876, 10.064060, 2.179399, 8.009576, 1.936863
0.582656, 0.668421, -0.458259, 1.975122, 0.546251, 13.584878, 1.950123, 4.161860, 10.067213, 2.186632, 8.012414, 1.934190
0.586032, 0.678087, -0.454645, 1.975424, 0.543606, 13.581955, 1.957189, 4.165881, 10.070389, 2.193925, 8.014977, 1.931748
0.589366, 0.687839, -0.451120, 1.975499, 0.540724, 13.579053, 1.964364, 4.169927, 10.073582, 2.201266, 8.017255, 1.929547
0.592650, 0.697674, -0.447680, 1.975349, 0.537607, 13.576168, 1.971646, 4.173987, 10.076788, 2.208646, 8.019242, 1.927592
0.595880, 0.707586, -0.444323, 1.974978, 0.534258, 13.573298, 1.979034, 4.178051, 10.080005, 2.216054, 8.020932, 1.925890
0.599048, 0.717571, -0.441043, 1.974390, 0.530683, 13.570439, 1.986527, 4.182108, 10.083228, 2.223479, 8.022321, 1.924446
0.602148, 0.727623, -0.437837, 1.973590, 0.526886, 13.567587, 1.994121, 4.186148, 10.086455, 2.230910, 8.023405, 1.923263
0.605175, 0.737736, -0.434699, 1.972582, 0.522872, 13.564739, 2.001813, 4.190163, 10.089682, 2.238337, 8.024182, 1.922343
0.608123, 0.747905, -0.431623, 1.971373, 0.518647, 13.561891, 2.009601, 4.194142, 10.092905, 2.245750, 8.024649, 1.921687
0.610984, 0.758122, -0.428603, 1.969969, 0.514218, 13.559039, 2.017479, 4.198078, 10.096124, 2.253136, 8.024807, 1.921295
0.613753, 0.768383, -0.425633, 1.968378, 0.509591, 13.556179, 2.025444, 4.201962, 10.099334, 2.260486, 8.024656, 1.921165
0.616424, 0.778678, -0.422705, 1.966606, 0.504775, 13.553309, 2.033489, 4.205787, 10.102533, 2.267788, 8.024197, 1.921295
0.618990, 0.789002, -0.419814, 1.964663, 0.499775, 13.550422, 2.041608, 4.209546, 10.105719, 2.275032, 8.023434, 1.921680
0.621446, 0.799346, -0.416950, 1.962555, 0.494602, 13.547517, 2.049795, 4.213232, 10.108888, 2.282206, 8.022370, 1.922317
0.623785, 0.809703, -0.414107, 1.960293, 0.489262, 13.544588, 2.058042, 4.216838, 10.112039, 2.289300, 8.021009, 1.923197
0.626000, 0.820065, -0.411276, 1.957884, 0.483763, 13.541632, 2.066341, 4.220360, 10.115168, 2.296303, 8.019357, 1.924316
0.628088, 0.830424, -0.408450, 1.955338, 0.478115, 13.538646, 2.074682, 4.223791, 10.118273, 2.303204, 8.017421, 1.925663
0.630040, 0.840772, -0.405619, 1.952664, 0.472326, 13.535624, 2.083056, 4.227127, 10.121351, 2.309993, 8.015206, 1.927231
0.631852, 0.851101, -0.402776, 1.949872, 0.466405, 13.532565, 2.091452, 4.230361, 10.124397, 2.316658, 8.012722, 1.929008
0.633519, 0.861401, -0.399912, 1.946971, 0.460360, 13.529463, 2.099859, 4.233491, 10.127409, 2.323189, 8.009977, 1.930984
0.635035, 0.871666, -0.397018, 1.943970, 0.454199, 13.526316, 2.108264, 4.236511, 10.130383, 2.329574, 8.006979, 1.933146
0.636395, 0.881886, -0.394087, 1.940880, 0.447931, 13.523120, 2.116656, 4.239417, 10.133314, 2.335803, 8.003738, 1.935482
0.637594, 0.892053, -0.391109, 1.937710, 0.441565, 13.519871, 2.125019, 4.242206, 10.136197, 2.341865, 8.000265, 1.937977
0.638629, 0.902160, -0.388077, 1.934470, 0.435109, 13.516566, 2.133340, 4.244873, 10.139028, 2.347748, 7.996571, 1.940618
0.639495, 0.912198, -0.384982, 1.931168, 0.428572, 13.513202, 2.141603, 4.247414, 10.141801, 2.353442, 7.992665, 1.943388
0.640189, 0.922161, -0.381817, 1.927815, 0.421960, 13.509775, 2.149792, 4.249827, 10.144510, 2.358936, 7.988559, 1.946271
0.640707, 0.932040, -0.378575, 1.924420, 0.415282, 13.506282, 2.157891, 4.252106, 10.147149, 2.364217, 7.984264, 1.949252
0.641047, 0.941829, -0.375246, 1.920992, 0.408545, 13.502720, 2.165881, 4.254250, 10.149711, 2.369274, 7.979792, 1.952312
0.641207, 0.951520, -0.371826, 1.917539, 0.401755, 13.499087, 2.173744, 4.256253, 10.152189, 2.374097, 7.975155, 1.955434
0.641186, 0.961108, -0.368305, 1.914071, 0.394920, 13.495379, 2.181463, 4.258112, 10.154575, 2.378672, 7.970363, 1.958599
0.640984, 0.970587, -0.364679, 1.910596, 0.388046, 13.491593, 2.189016, 4.259824, 10.156861, 2.382990, 7.965429, 1.961789
0.640599, 0.979951, -0.360941, 1.907122, 0.381138, 13.487728, 2.196386, 4.261386, 10.159040, 2.387037, 7.960364, 1.964984
0.640033, 0.989195, -0.357086, 1.903658, 0.374203, 13.483781, 2.203550, 4.262793, 10.161103, 2.390803, 7.955179, 1.968164
0.639287, 0.998314, -0.353107, 1.900211, 0.367245, 13.479748, 2.210489, 4.264043, 10.163041, 2.394275, 7.949885, 1.971310
0.638363, 1.007303, -0.349001, 1.896790, 0.360270, 13.475629, 2.217182, 4.265131, 10.164846, 2.397443, 7.944493, 1.974403
0.637264, 1.016159, -0.344763, 1.893401, 0.353281, 13.471420, 2.223608, 4.266053, 10.166508, 2.400294, 7.939014, 1.977421
0.635995, 1.024878, -0.340390, 1.890052, 0.346283, 13.467120, 2.229746, 4.266808, 10.168018, 2.402817, 7.933458, 1.980346
0.634558, 1.033456, -0.335877, 1.886749, 0.339281, 13.462726, 2.235576, 4.267390, 10.169367, 2.405001, 7.927835, 1.983157
0.632960, 1.041890, -0.331222, 1.883500, 0.332277, 13.458238, 2.241077, 4.267798, 10.170546, 2.406835, 7.922156, 1.985836
0.631207, 1.050177, -0.326424, 1.880311, 0.325276, 13.453653, 2.246231, 4.268028, 10.171548, 2.408309, 7.916429, 1.988363
0.629305, 1.058315, -0.321479, 1.877187, 0.318280, 13.448969, 2.251019, 4.268078, 10.172362, 2.409413, 7.910663, 1.990721
0.627263, 1.066300, -0.316388, 1.874135, 0.311292, 13.444186, 2.255422, 4.267947, 10.172982, 2.410138, 7.904868, 1.992892
0.625087, 1.074129, -0.311149, 1.871161, 0.304315, 13.439302, 2.259425, 4.267632, 10.173400, 2.410474, 7.899052, 1.994860
0.622788, 1.081801, -0.305763, 1.868270, 0.297351, 13.434316, 2.263011, 4.267132, 10.173608, 2.410414, 7.893223, 1.996609
0.620375, 1.089312, -0.300230, 1.865467, 0.290403, 13.429227, 2.266168, 4.266449, 10.173600, 2.409951, 7.887390, 1.998125
0.617859, 1.096658, -0.294551, 1.862758, 0.283473, 13.424033, 2.268882, 4.265582, 10.173370, 2.409078, 7.881560, 1.999396
